No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|1er lot|Nombre de lots|Code type local|Type local|Surface reelle bati|Nombre pieces principales|year
1|01/07/2022|Vente|373200,00|49.0|RUE|0850|DE L YSER|33470.0|GUJAN MESTRAS|33|199||BH|11|5.0|1|2.0|Appartement|66.0|3.0|2022
1|25/05/2022|Vente|520000,00|48.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||BY|137||0|||||2022
1|25/05/2022|Vente|520000,00|48.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||BY|138||0|1.0|Maison|96.0|4.0|2022
1|25/05/2022|Vente|520000,00|48.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||BY|138||0|1.0|Maison|96.0|4.0|2022
1|25/05/2022|Vente|520000,00|48.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||BY|138||0|3.0|Dépendance|0.0|0.0|2022
1|25/05/2022|Vente|520000,00|48.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||BY|138||0|3.0|Dépendance|0.0|0.0|2022
1|25/05/2022|Vente|520000,00|48.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||BY|138||0|3.0|Dépendance|0.0|0.0|2022
1|25/05/2022|Vente|520000,00|48.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||BY|138||0|3.0|Dépendance|0.0|0.0|2022
1|04/07/2022|Vente|543130,00|1.0|ALL|0487|DE MARACHON|33470.0|GUJAN MESTRAS|33|199||BY|259||0|3.0|Dépendance|0.0|0.0|2022
1|04/07/2022|Vente|543130,00|1.0|ALL|0487|DE MARACHON|33470.0|GUJAN MESTRAS|33|199||BY|259||0|1.0|Maison|103.0|5.0|2022
2|27/06/2022|Vente|420000,00|18.0|ALL|0470|DES LILAS|33470.0|GUJAN MESTRAS|33|199||BV|488||0|3.0|Dépendance|0.0|0.0|2022
2|27/06/2022|Vente|420000,00|18.0|ALL|0470|DES LILAS|33470.0|GUJAN MESTRAS|33|199||BV|488||0|3.0|Dépendance|0.0|0.0|2022
2|27/06/2022|Vente|420000,00|18.0|ALL|0470|DES LILAS|33470.0|GUJAN MESTRAS|33|199||BV|488||0|1.0|Maison|85.0|5.0|2022
1|29/06/2022|Vente|85000,00|||B217|A VERDALLE|33470.0|GUJAN MESTRAS|33|199||BA|482||0|||||2022
1|05/07/2022|Vente|40000,00|||B217|A VERDALLE|33470.0|GUJAN MESTRAS|33|199||BA|444||0|||||2022
1|24/06/2022|Vente|772500,00|16.0|RUE|0022|D'ARCOLE|33470.0|GUJAN MESTRAS|33|199||CC|151||0|3.0|Dépendance|0.0|0.0|2022
1|24/06/2022|Vente|772500,00|16.0|RUE|0022|D'ARCOLE|33470.0|GUJAN MESTRAS|33|199||CC|151||0|1.0|Maison|168.0|5.0|2022
1|24/06/2022|Vente|772500,00|16.0|RUE|0022|D'ARCOLE|33470.0|GUJAN MESTRAS|33|199||CC|151||0|3.0|Dépendance|0.0|0.0|2022
1|30/06/2022|Vente|380500,00|195.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||DT|31||0|1.0|Maison|100.0|5.0|2022
1|30/06/2022|Vente|380500,00|195.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||DT|31||0|3.0|Dépendance|0.0|0.0|2022
1|30/06/2022|Vente|380500,00|195.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||DT|31||0|1.0|Maison|100.0|5.0|2022
1|30/06/2022|Vente|380500,00|195.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||DT|31||0|3.0|Dépendance|0.0|0.0|2022
1|30/06/2022|Vente|750000,00|20.0|ALL|0870|GIACOMO PUCCINI|33470.0|GUJAN MESTRAS|33|199||CP|83||0|3.0|Dépendance|0.0|0.0|2022
1|30/06/2022|Vente|750000,00|20.0|ALL|0870|GIACOMO PUCCINI|33470.0|GUJAN MESTRAS|33|199||CP|83||0|1.0|Maison|112.0|4.0|2022
1|30/06/2022|Vente|750000,00|20.0|ALL|0870|GIACOMO PUCCINI|33470.0|GUJAN MESTRAS|33|199||CP|83||0|3.0|Dépendance|0.0|0.0|2022
1|30/06/2022|Vente|750000,00|20.0|ALL|0870|GIACOMO PUCCINI|33470.0|GUJAN MESTRAS|33|199||CP|83||0|1.0|Maison|112.0|4.0|2022
1|30/06/2022|Vente|750000,00|20.0|ALL|0870|GIACOMO PUCCINI|33470.0|GUJAN MESTRAS|33|199||CP|83||0|3.0|Dépendance|0.0|0.0|2022
1|30/06/2022|Vente|750000,00|20.0|ALL|0870|GIACOMO PUCCINI|33470.0|GUJAN MESTRAS|33|199||CP|83||0|3.0|Dépendance|0.0|0.0|2022
1|21/06/2022|Vente|500000,00|75.0|RUE|0640|PAUL BATAILLE|33470.0|GUJAN MESTRAS|33|199||CE|24||0|3.0|Dépendance|0.0|0.0|2022
1|21/06/2022|Vente|500000,00|75.0|RUE|0640|PAUL BATAILLE|33470.0|GUJAN MESTRAS|33|199||CE|24||0|1.0|Maison|73.0|3.0|2022
1|06/07/2022|Vente|160000,00|362.0||A015|KHELUS CLUB|33470.0|GUJAN MESTRAS|33|199||CM|368||0|1.0|Maison|27.0|3.0|2022
2|06/05/2022|Vente|370000,00|2.0|AV|0330|DE LA GARE|33470.0|GUJAN MESTRAS|33|199||BN|544||0|1.0|Maison|115.0|4.0|2022
2|06/05/2022|Vente|370000,00|2.0|AV|0330|DE LA GARE|33470.0|GUJAN MESTRAS|33|199||BN|544||0|3.0|Dépendance|0.0|0.0|2022
1|08/07/2022|Vente|500540,00|48.0|AV|0675|PIERRE DIGNAC|33470.0|GUJAN MESTRAS|33|199||BE|213||0|1.0|Maison|84.0|4.0|2022
1|11/07/2022|Vente|541000,00|34.0|RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||BW|544||0|3.0|Dépendance|0.0|0.0|2022
1|11/07/2022|Vente|541000,00|34.0|RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||BW|544||0|1.0|Maison|143.0|5.0|2022
1|11/07/2022|Vente|541000,00|34.0|RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||BW|544||0|3.0|Dépendance|0.0|0.0|2022
1|11/07/2022|Vente|541000,00|34.0|RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||BW|544||0|3.0|Dépendance|0.0|0.0|2022
1|11/07/2022|Vente|541000,00|34.0|RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||BW|544||0|3.0|Dépendance|0.0|0.0|2022
1|12/07/2022|Vente|582070,00||AV|0540|DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BR|107||0|||||2022
1|12/07/2022|Vente|582070,00|112.0|AV|0540|DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BR|428|2.0|1|1.0|Maison|102.0|5.0|2022
1|12/07/2022|Vente|582070,00||AV|0540|DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BR|433||0|||||2022
1|12/07/2022|Vente|582070,00||AV|0540|DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BR|435||0|||||2022
1|07/07/2022|Vente|350000,00|1.0|ALL|0470|DES LILAS|33470.0|GUJAN MESTRAS|33|199||BV|158||0|1.0|Maison|42.0|3.0|2022
1|20/06/2022|Vente|615000,00|8.0|ALL|0854|GIUSEPPE VERDI|33470.0|GUJAN MESTRAS|33|199||CR|289||0|3.0|Dépendance|0.0|0.0|2022
1|20/06/2022|Vente|615000,00|8.0|ALL|0854|GIUSEPPE VERDI|33470.0|GUJAN MESTRAS|33|199||CR|289||0|1.0|Maison|120.0|5.0|2022
1|01/07/2022|Vente|90000,00|||B217|A VERDALLE|33470.0|GUJAN MESTRAS|33|199||BA|259||0|||||2022
1|17/06/2022|Vente|315000,00|5.0|RUE|0630|PASTEUR|33470.0|GUJAN MESTRAS|33|199||BM|190||0|1.0|Maison|62.0|3.0|2022
1|08/07/2022|Vente|200000,00|28.0|ALL|0148|CHARLES DAUBIGNY|33470.0|GUJAN MESTRAS|33|199||CY|285|3.0|1|1.0|Maison|64.0|3.0|2022
1|08/07/2022|Vente|347400,00|235.0||A015|KHELUS CLUB|33470.0|GUJAN MESTRAS|33|199||DC|250||0|1.0|Maison|70.0|4.0|2022
1|22/06/2022|Vente|127000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|411.0|1|2.0|Appartement|34.0|2.0|2022
1|22/06/2022|Vente|127000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|439.0|1|3.0|Dépendance|0.0|0.0|2022
1|27/06/2022|Vente|706300,00|22.0|ALL|0600|DES PAPILLONS|33470.0|GUJAN MESTRAS|33|199||BS|724||0|1.0|Maison|119.0|4.0|2022
1|29/06/2022|Vente|233000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|274.0|1|3.0|Dépendance|0.0|0.0|2022
1|29/06/2022|Vente|233000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|273.0|1|3.0|Dépendance|0.0|0.0|2022
1|29/06/2022|Vente|233000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|414.0|1|2.0|Appartement|56.0|3.0|2022
1|12/07/2022|Vente|30000,00|||B041|CESARE|33470.0|GUJAN MESTRAS|33|199||G|1881||0|||||2022
1|12/07/2022|Vente|30000,00|||B041|CESARE|33470.0|GUJAN MESTRAS|33|199||G|1883||0|||||2022
1|30/06/2022|Vente|548500,00|23.0|ALL|0100|DES BRUYERES|33470.0|GUJAN MESTRAS|33|199||BT|140||0|1.0|Maison|56.0|3.0|2022
1|30/06/2022|Vente|548500,00|23.0|ALL|0100|DES BRUYERES|33470.0|GUJAN MESTRAS|33|199||BT|140||0|1.0|Maison|25.0|1.0|2022
1|30/06/2022|Vente|548500,00|23.0|ALL|0100|DES BRUYERES|33470.0|GUJAN MESTRAS|33|199||BT|140||0|3.0|Dépendance|0.0|0.0|2022
1|13/07/2022|Vente|639780,00|169.0|ALL|0400|DE HAURAT|33470.0|GUJAN MESTRAS|33|199||CV|101||0|1.0|Maison|107.0|5.0|2022
1|13/07/2022|Vente|639780,00|169.0|ALL|0400|DE HAURAT|33470.0|GUJAN MESTRAS|33|199||CV|101||0|3.0|Dépendance|0.0|0.0|2022
1|15/06/2022|Vente|173000,00|42.0|LOT|A045|VILLAGE DES PINS|33470.0|GUJAN MESTRAS|33|199||DC|141||0|1.0|Maison|28.0|3.0|2022
1|11/07/2022|Vente|366000,00|53.0|AV|0540|DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BP|195||0|1.0|Maison|58.0|3.0|2022
1|11/07/2022|Vente|366000,00|53.0|AV|0540|DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BP|195||0|3.0|Dépendance|0.0|0.0|2022
1|12/07/2022|Vente|138000,00|37.0|ALL|0454|LESPURGERES|33470.0|GUJAN MESTRAS|33|199||CC|27|25.0|1|4.0|Local industriel. commercial ou assimilé|20.0|0.0|2022
1|11/07/2022|Vente|837600,00|13.0|RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||BW|525||0|1.0|Maison|117.0|4.0|2022
1|11/07/2022|Vente|837600,00|13.0|RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||BW|525||0|3.0|Dépendance|0.0|0.0|2022
1|09/06/2022|Vente|100,00|46.0|BD|0186|DE LA COTE D ARGENT|33470.0|GUJAN MESTRAS|33|199||BL|274||0|||||2022
1|05/07/2022|Vente|166625,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|306.0|1|3.0|Dépendance|0.0|0.0|2022
1|05/07/2022|Vente|166625,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|305.0|1|3.0|Dépendance|0.0|0.0|2022
1|05/07/2022|Vente|166625,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|358.0|1|2.0|Appartement|42.0|2.0|2022
1|18/07/2022|Vente|351500,00|8.0|RUE|0590|DE LA PAIX|33470.0|GUJAN MESTRAS|33|199||CB|788|2.0|1|2.0|Appartement|68.0|3.0|2022
1|21/06/2022|Vente|442500,00|50.0|ALL|0241|DES ECUREUILS|33470.0|GUJAN MESTRAS|33|199||DK|34||0|1.0|Maison|77.0|3.0|2022
1|19/07/2022|Vente|196500,00|164.0|LOT|A045|VILLAGE DES PINS|33470.0|GUJAN MESTRAS|33|199||DC|205||0|1.0|Maison|41.0|2.0|2022
1|13/07/2022|Vente|240000,00|12.0|ALL|0397|DES GRIVES|33470.0|GUJAN MESTRAS|33|199||CB|816||0|1.0|Maison|51.0|3.0|2022
1|16/06/2022|Vente|440000,00|5.0|IMP|0357|DE LA GATOUNE|33470.0|GUJAN MESTRAS|33|199||BR|112||0|3.0|Dépendance|0.0|0.0|2022
1|16/06/2022|Vente|440000,00|5.0|IMP|0357|DE LA GATOUNE|33470.0|GUJAN MESTRAS|33|199||BR|112||0|1.0|Maison|53.0|3.0|2022
1|16/06/2022|Vente|440000,00||IMP|0357|DE LA GATOUNE|33470.0|GUJAN MESTRAS|33|199||BR|340||0|||||2022
1|16/06/2022|Vente|440000,00||IMP|0357|DE LA GATOUNE|33470.0|GUJAN MESTRAS|33|199||BR|341||0|||||2022
1|30/06/2022|Vente|862080,00|64.0|ALL|0055|DE LA BIOTTE|33470.0|GUJAN MESTRAS|33|199||CP|42||0|3.0|Dépendance|0.0|0.0|2022
1|30/06/2022|Vente|862080,00|64.0|ALL|0055|DE LA BIOTTE|33470.0|GUJAN MESTRAS|33|199||CP|42||0|1.0|Maison|158.0|7.0|2022
1|30/06/2022|Vente|862080,00|64.0|ALL|0055|DE LA BIOTTE|33470.0|GUJAN MESTRAS|33|199||CP|42||0|3.0|Dépendance|0.0|0.0|2022
1|30/06/2022|Vente|862080,00|64.0|ALL|0055|DE LA BIOTTE|33470.0|GUJAN MESTRAS|33|199||CP|42||0|1.0|Maison|158.0|7.0|2022
1|29/06/2022|Vente|653210,00|79.0|RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||CL|8||0|1.0|Maison|112.0|4.0|2022
1|29/06/2022|Vente|653210,00||RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||CL|10||0|||||2022
1|19/07/2022|Vente en l'état futur d'achèvement|380000,00|42.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||BV|346|3.0|1|||||2022
1|19/07/2022|Vente en l'état futur d'achèvement|380000,00|42.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||BV|346|10.0|1|||||2022
1|19/07/2022|Vente en l'état futur d'achèvement|380000,00|42.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||BV|346|9.0|1|||||2022
1|30/06/2022|Vente|1350000,00|14.0|ALL|0780|DE LA PROCESSION|33470.0|GUJAN MESTRAS|33|199||BS|627||0|3.0|Dépendance|0.0|0.0|2022
1|30/06/2022|Vente|1350000,00|14.0|ALL|0780|DE LA PROCESSION|33470.0|GUJAN MESTRAS|33|199||BS|627||0|1.0|Maison|165.0|5.0|2022
1|30/06/2022|Vente|1350000,00|14.0|ALL|0780|DE LA PROCESSION|33470.0|GUJAN MESTRAS|33|199||BS|627||0|3.0|Dépendance|0.0|0.0|2022
1|22/07/2022|Vente|868240,00|36.0|ALL|0422|DE JAFEINE|33470.0|GUJAN MESTRAS|33|199||CH|93||0|||||2022
1|22/07/2022|Vente|868240,00|36.0|ALL|0422|DE JAFEINE|33470.0|GUJAN MESTRAS|33|199||CH|243||0|3.0|Dépendance|0.0|0.0|2022
1|22/07/2022|Vente|868240,00|36.0|ALL|0422|DE JAFEINE|33470.0|GUJAN MESTRAS|33|199||CH|243||0|1.0|Maison|170.0|4.0|2022
1|18/07/2022|Vente|140000,00|3.0|ALL|0290|DE LA FORET|33470.0|GUJAN MESTRAS|33|199||CB|6||0|||||2022
1|20/07/2022|Vente|350000,00|26.0|RUE|0140|CHANTE CIGALE|33470.0|GUJAN MESTRAS|33|199||CE|428||0|1.0|Maison|73.0|3.0|2022
1|05/07/2022|Vente|135515,00|119.0||A015|KHELUS CLUB|33470.0|GUJAN MESTRAS|33|199||DC|352||0|1.0|Maison|40.0|3.0|2022
1|25/07/2022|Vente|192000,00|40.0|LOT|A045|VILLAGE DES PINS|33470.0|GUJAN MESTRAS|33|199||DC|143||0|1.0|Maison|28.0|3.0|2022
1|23/06/2022|Vente|525000,00|50.0|ALL|0270|DU FIN|33470.0|GUJAN MESTRAS|33|199||CH|279||0|4.0|Local industriel. commercial ou assimilé|150.0|0.0|2022
1|13/07/2022|Vente|358700,00|10.0|RUE|0670|PIERRE DANEY|33470.0|GUJAN MESTRAS|33|199||BO|471||0|||||2022
1|13/07/2022|Vente|358700,00|10.0|RUE|0670|PIERRE DANEY|33470.0|GUJAN MESTRAS|33|199||BO|473||0|||||2022
1|13/07/2022|Vente|358700,00|10.0|RUE|0670|PIERRE DANEY|33470.0|GUJAN MESTRAS|33|199||BO|475||0|1.0|Maison|68.0|4.0|2022
1|13/07/2022|Vente|358700,00|10.0|RUE|0670|PIERRE DANEY|33470.0|GUJAN MESTRAS|33|199||BO|476||0|||||2022
1|05/07/2022|Vente|72500,00|||B217|A VERDALLE|33470.0|GUJAN MESTRAS|33|199||BA|291||0|||||2022
1|25/07/2022|Vente|237985,00|145.0|LOT|A045|VILLAGE DES PINS|33470.0|GUJAN MESTRAS|33|199||DC|193||0|1.0|Maison|30.0|3.0|2022
1|27/07/2022|Vente|435400,00|30.0|ALL|0193|DAVID|33470.0|GUJAN MESTRAS|33|199||CS|153||0|1.0|Maison|91.0|4.0|2022
1|27/07/2022|Vente|330000,00|10.0|AV|0250|DE L EGLISE|33470.0|GUJAN MESTRAS|33|199||BO|259|21.0|1|2.0|Appartement|60.0|3.0|2022
1|20/07/2022|Vente|430000,00|23.0|IMP|0052|DE LA BERLE|33470.0|GUJAN MESTRAS|33|199||DK|347||0|1.0|Maison|70.0|3.0|2022
1|20/07/2022|Vente|430000,00|35.0|IMP|0052|DE LA BERLE|33470.0|GUJAN MESTRAS|33|199||DK|350||0|||||2022
1|20/07/2022|Vente|430000,00|35.0|IMP|0052|DE LA BERLE|33470.0|GUJAN MESTRAS|33|199||DK|354||0|||||2022
1|17/06/2022|Vente|130000,00|||B001|BAGUIRAOUT|33470.0|GUJAN MESTRAS|33|199||BN|72||0|||||2022
1|17/06/2022|Vente|130000,00|23.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BN|541||0|||||2022
1|17/06/2022|Vente|130000,00|23.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BN|543||0|||||2022
1|22/07/2022|Vente|140000,00||RUE|0040|AURELIEN DAISSON|33470.0|GUJAN MESTRAS|33|199||BM|761||0|||||2022
1|22/07/2022|Vente|140000,00|19.0|RUE|0040|AURELIEN DAISSON|33470.0|GUJAN MESTRAS|33|199||BM|879||0|||||2022
1|22/07/2022|Vente|140000,00|19.0|RUE|0040|AURELIEN DAISSON|33470.0|GUJAN MESTRAS|33|199||BM|880||0|||||2022
1|01/08/2022|Vente|287000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|392.0|1|2.0|Appartement|86.0|4.0|2022
1|01/08/2022|Vente|287000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|338.0|1|3.0|Dépendance|0.0|0.0|2022
1|01/08/2022|Vente|287000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|353.0|1|3.0|Dépendance|0.0|0.0|2022
1|01/08/2022|Vente|287000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|339.0|1|3.0|Dépendance|0.0|0.0|2022
1|21/07/2022|Vente|450000,00|27.0|RUE|0320|GAMBETTA|33470.0|GUJAN MESTRAS|33|199||BM|608||0|1.0|Maison|67.0|3.0|2022
1|21/07/2022|Vente|450000,00|27.0|RUE|0320|GAMBETTA|33470.0|GUJAN MESTRAS|33|199||BM|608||0|3.0|Dépendance|0.0|0.0|2022
1|28/07/2022|Vente|645300,00|4.0|RUE|0880|CHAMBRELENT|33470.0|GUJAN MESTRAS|33|199||CT|342||0|1.0|Maison|124.0|4.0|2022
1|28/07/2022|Vente|645300,00|4.0|RUE|0880|CHAMBRELENT|33470.0|GUJAN MESTRAS|33|199||CT|342||0|3.0|Dépendance|0.0|0.0|2022
1|28/07/2022|Vente|645300,00|4.0|RUE|0880|CHAMBRELENT|33470.0|GUJAN MESTRAS|33|199||CT|342||0|1.0|Maison|124.0|4.0|2022
1|28/07/2022|Vente|645300,00|4.0|RUE|0880|CHAMBRELENT|33470.0|GUJAN MESTRAS|33|199||CT|342||0|3.0|Dépendance|0.0|0.0|2022
1|27/07/2022|Vente|580962,00|21.0|BD|0186|DE LA COTE D ARGENT|33470.0|GUJAN MESTRAS|33|199||BM|348||0|||||2022
1|27/07/2022|Vente|580962,00|21.0|BD|0186|DE LA COTE D ARGENT|33470.0|GUJAN MESTRAS|33|199||BM|348||0|||||2022
1|27/07/2022|Vente|580962,00|21.0|BD|0186|DE LA COTE D ARGENT|33470.0|GUJAN MESTRAS|33|199||BM|359||0|1.0|Maison|103.0|4.0|2022
1|27/07/2022|Vente|580962,00|21.0|BD|0186|DE LA COTE D ARGENT|33470.0|GUJAN MESTRAS|33|199||BM|359||0|3.0|Dépendance|0.0|0.0|2022
1|18/07/2022|Vente|1213000,00|4.0|ALL|0875|DE MARENGO|33470.0|GUJAN MESTRAS|33|199||CC|119||0|3.0|Dépendance|0.0|0.0|2022
1|18/07/2022|Vente|1213000,00|4.0|ALL|0875|DE MARENGO|33470.0|GUJAN MESTRAS|33|199||CC|119||0|1.0|Maison|215.0|6.0|2022
1|18/07/2022|Vente|1213000,00|4.0|ALL|0875|DE MARENGO|33470.0|GUJAN MESTRAS|33|199||CC|119||0|3.0|Dépendance|0.0|0.0|2022
1|18/07/2022|Vente|1213000,00|4.0|ALL|0875|DE MARENGO|33470.0|GUJAN MESTRAS|33|199||CC|119||0|3.0|Dépendance|0.0|0.0|2022
1|18/07/2022|Vente|1213000,00|4.0|ALL|0875|DE MARENGO|33470.0|GUJAN MESTRAS|33|199||CC|119||0|1.0|Maison|215.0|6.0|2022
1|18/07/2022|Vente|1213000,00|4.0|ALL|0875|DE MARENGO|33470.0|GUJAN MESTRAS|33|199||CC|119||0|3.0|Dépendance|0.0|0.0|2022
1|02/08/2022|Vente|200000,00|83.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BY|495|17.0|3|3.0|Dépendance|0.0|0.0|2022
1|02/08/2022|Vente|200000,00|83.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BY|495|17.0|3|2.0|Appartement|41.0|2.0|2022
1|20/07/2022|Vente|310250,00||RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BN|105||0|||||2022
1|20/07/2022|Vente|310250,00|1.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BN|106||0|3.0|Dépendance|0.0|0.0|2022
1|20/07/2022|Vente|310250,00|1.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BN|106||0|1.0|Maison|92.0|4.0|2022
1|20/07/2022|Vente|660000,00|18.0|RUE|0460|DE LA LIBERTE|33470.0|GUJAN MESTRAS|33|199||BM|457||0|||||2022
1|20/07/2022|Vente|660000,00|18.0|RUE|0460|DE LA LIBERTE|33470.0|GUJAN MESTRAS|33|199||BM|458||0|3.0|Dépendance|0.0|0.0|2022
1|20/07/2022|Vente|660000,00|18.0|RUE|0460|DE LA LIBERTE|33470.0|GUJAN MESTRAS|33|199||BM|458||0|3.0|Dépendance|0.0|0.0|2022
1|20/07/2022|Vente|660000,00|18.0|RUE|0460|DE LA LIBERTE|33470.0|GUJAN MESTRAS|33|199||BM|458||0|1.0|Maison|47.0|2.0|2022
1|20/07/2022|Vente|660000,00|18.0|RUE|0460|DE LA LIBERTE|33470.0|GUJAN MESTRAS|33|199||BM|458||0|1.0|Maison|37.0|2.0|2022
1|20/07/2022|Vente|660000,00||RUE|0460|DE LA LIBERTE|33470.0|GUJAN MESTRAS|33|199||BM|459||0|||||2022
1|13/07/2022|Vente en l'état futur d'achèvement|249000,00|||B213|LA VALLEE D AURE|33470.0|GUJAN MESTRAS|33|199||BT|538|13.0|1|||||2022
1|13/07/2022|Vente en l'état futur d'achèvement|249000,00|||B213|LA VALLEE D AURE|33470.0|GUJAN MESTRAS|33|199||BT|538|48.0|1|||||2022
1|13/07/2022|Vente en l'état futur d'achèvement|235000,00|||B213|LA VALLEE D AURE|33470.0|GUJAN MESTRAS|33|199||BT|538|65.0|1|||||2022
1|13/07/2022|Vente en l'état futur d'achèvement|235000,00|||B213|LA VALLEE D AURE|33470.0|GUJAN MESTRAS|33|199||BT|538|27.0|1|||||2022
1|20/07/2022|Vente en l'état futur d'achèvement|351000,00|||B213|LA VALLEE D AURE|33470.0|GUJAN MESTRAS|33|199||BT|538|55.0|1|||||2022
1|20/07/2022|Vente en l'état futur d'achèvement|351000,00|||B213|LA VALLEE D AURE|33470.0|GUJAN MESTRAS|33|199||BT|538|18.0|1|||||2022
1|20/07/2022|Vente en l'état futur d'achèvement|339000,00|||B213|LA VALLEE D AURE|33470.0|GUJAN MESTRAS|33|199||BT|538|26.0|1|||||2022
1|20/07/2022|Vente en l'état futur d'achèvement|339000,00|||B213|LA VALLEE D AURE|33470.0|GUJAN MESTRAS|33|199||BT|538|64.0|1|||||2022
1|22/07/2022|Vente en l'état futur d'achèvement|341000,00|||B213|LA VALLEE D AURE|33470.0|GUJAN MESTRAS|33|199||BT|538|50.0|1|||||2022
1|22/07/2022|Vente en l'état futur d'achèvement|341000,00|||B213|LA VALLEE D AURE|33470.0|GUJAN MESTRAS|33|199||BT|538|14.0|1|||||2022
1|29/07/2022|Vente|209000,00|150.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BW|141|11.0|3|3.0|Dépendance|0.0|0.0|2022
1|29/07/2022|Vente|209000,00|150.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BW|141|11.0|3|2.0|Appartement|59.0|2.0|2022
1|29/07/2022|Vente|209000,00|150.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BW|141|11.0|3|3.0|Dépendance|0.0|0.0|2022
1|18/07/2022|Vente|100000,00|||B217|A VERDALLE|33470.0|GUJAN MESTRAS|33|199||BA|361||0|||||2022
1|28/07/2022|Vente|678000,00|19.0|ALL|0841|DE VALENTIN|33470.0|GUJAN MESTRAS|33|199||CS|80||0|3.0|Dépendance|0.0|0.0|2022
1|28/07/2022|Vente|678000,00|19.0|ALL|0841|DE VALENTIN|33470.0|GUJAN MESTRAS|33|199||CS|80||0|3.0|Dépendance|0.0|0.0|2022
